puzzle,current_name,legacy_names,current_key,current_point,best_transform_index,best_point,point_delta,best_existing_key,best_effect_name,proposed_source_name,moved_count,orientation_count,move_count,moves
rubiks-7,CtrPlus3[F@M.2U>L@S.2D>R@S.2U],,CtrPlus3[F@M.2U>L@S.2D>R@S.2U]#00,5300,0,5300,0,CtrPlus3[F@M.2U>L@S.2D>R@S.2U]#00,CtrPlus3[F@M.2U>L@S.2D>R@S.2U],CtrPlus3[F@M.2U>L@S.2D>R@S.2U],3,0,8,E2 R' 2U' R E2 R' 2U R
rubiks-7,CtrPlus3[F@M.2U>L@S.2U>R@2B.E],,CtrPlus3[F@M.2U>L@S.2U>R@2B.E]#00,5400,0,5400,0,CtrPlus3[F@M.2U>L@S.2U>R@2B.E]#00,CtrPlus3[F@M.2U>L@S.2U>R@2B.E],CtrPlus3[F@M.2U>L@S.2U>R@2B.E],3,0,9,F2 2D' F E F' 2D F E' F
rubiks-7,CtrPlus3[F@M.2U>L@S.2U>R@2F.E],,CtrPlus3[F@M.2U>L@S.2U>R@2F.E]#00,5400,0,5400,0,CtrPlus3[F@M.2U>L@S.2U>R@2F.E]#00,CtrPlus3[F@M.2U>L@S.2U>R@2F.E],CtrPlus3[F@M.2U>L@S.2U>R@2F.E],3,0,8,2U F' E F 2U' F' E' F
rubiks-7,CtrPlus3[F@M.2U>L@S.2U>R@S.2D],,CtrPlus3[F@M.2U>L@S.2U>R@S.2D]#00,5300,0,5300,0,CtrPlus3[F@M.2U>L@S.2U>R@S.2D]#00,CtrPlus3[F@M.2U>L@S.2U>R@S.2D],CtrPlus3[F@M.2U>L@S.2U>R@S.2D],3,0,8,E2 R 2U' R' E2 R 2U R'
rubiks-7,CtrPlus3[F@M.2U>L@S.2U>R@S.2U],,CtrPlus3[F@M.2U>L@S.2U>R@S.2U]#00,5300,0,5300,0,CtrPlus3[F@M.2U>L@S.2U>R@S.2U]#00,CtrPlus3[F@M.2U>L@S.2U>R@S.2U],CtrPlus3[F@M.2U>L@S.2U>R@S.2U],3,0,11,M 2B M' F2 M 2B2 M' F2 M 2B M'
rubiks-7,CtrPlus3[F@M.2U>R@2B.E>R@2F.E],,CtrPlus3[F@M.2U>R@2B.E>R@2F.E]#00,3600,0,3600,0,CtrPlus3[F@M.2U>R@2B.E>R@2F.E]#00,CtrPlus3[F@M.2U>R@2B.E>R@2F.E],CtrPlus3[F@M.2U>R@2B.E>R@2F.E],3,0,8,S D2 S' 2U' S D2 S' 2U
rubiks-7,CtrPlus3[F@M.2U>R@2F.E>R@2B.E],,CtrPlus3[F@M.2U>R@2F.E>R@2B.E]#00,3600,0,3600,0,CtrPlus3[F@M.2U>R@2F.E>R@2B.E]#00,CtrPlus3[F@M.2U>R@2F.E>R@2B.E],CtrPlus3[F@M.2U>R@2F.E>R@2B.E],3,0,8,2U' S D2 S' 2U S D2 S'
rubiks-7,CtrPlus3[F@M.2U>R@S.2U>R@2F.E],,CtrPlus3[F@M.2U>R@S.2U>R@2F.E]#00,3600,0,3600,0,CtrPlus3[F@M.2U>R@S.2U>R@2F.E]#00,CtrPlus3[F@M.2U>R@S.2U>R@2F.E],CtrPlus3[F@M.2U>R@S.2U>R@2F.E],3,0,8,2U F E' F' 2U' F E F'
rubiks-7,CtrPlus3[L@2F.E>L@S.2D>R@2B.E],,CtrPlus3[L@2F.E>L@S.2D>R@2B.E]#00,3800,0,3800,0,CtrPlus3[L@2F.E>L@S.2D>R@2B.E]#00,CtrPlus3[L@2F.E>L@S.2D>R@2B.E],CtrPlus3[L@2F.E>L@S.2D>R@2B.E],3,0,8,R 2F2 R' S2 R 2F2 R' S2
rubiks-7,CtrPlus3[L@2F.E>R@2B.E>L@S.2D],,CtrPlus3[L@2F.E>R@2B.E>L@S.2D]#00,3900,0,3900,0,CtrPlus3[L@2F.E>R@2B.E>L@S.2D]#00,CtrPlus3[L@2F.E>R@2B.E>L@S.2D],CtrPlus3[L@2F.E>R@2B.E>L@S.2D],3,0,8,S2 R 2F2 R' S2 R 2F2 R'
rubiks-7,CtrPlus3[L@2F.E>R@2F.E>L@S.2D],,CtrPlus3[L@2F.E>R@2F.E>L@S.2D]#00,3900,0,3900,0,CtrPlus3[L@2F.E>R@2F.E>L@S.2D]#00,CtrPlus3[L@2F.E>R@2F.E>L@S.2D],CtrPlus3[L@2F.E>R@2F.E>L@S.2D],3,0,8,2U2 R E2 R' 2U2 R E2 R'
rubiks-7,CtrPlus3[L@2F.E>R@S.2D>R@2B.E],,CtrPlus3[L@2F.E>R@S.2D>R@2B.E]#00,3900,0,3900,0,CtrPlus3[L@2F.E>R@S.2D>R@2B.E]#00,CtrPlus3[L@2F.E>R@S.2D>R@2B.E],CtrPlus3[L@2F.E>R@S.2D>R@2B.E],3,0,8,S2 R 2U2 R' S2 R 2U2 R'
rubiks-7,CtrPlus3[L@2F.E>R@S.2U>R@2F.E],,CtrPlus3[L@2F.E>R@S.2U>R@2F.E]#00,3900,0,3900,0,CtrPlus3[L@2F.E>R@S.2U>R@2F.E]#00,CtrPlus3[L@2F.E>R@S.2U>R@2F.E],CtrPlus3[L@2F.E>R@S.2U>R@2F.E],3,0,8,2U2 R S2 R' 2U2 R S2 R'
rubiks-7,CtrPlus3[L@S.2D>R@S.2U>R@2B.E],,CtrPlus3[L@S.2D>R@S.2U>R@2B.E]#00,3800,0,3800,0,CtrPlus3[L@S.2D>R@S.2U>R@2B.E]#00,CtrPlus3[L@S.2D>R@S.2U>R@2B.E],CtrPlus3[L@S.2D>R@S.2U>R@2B.E],3,0,8,R 2F2 R' E2 R 2F2 R' E2
rubiks-7,CtrPlus4s[B@2L.E<>F@2L.E;L@2B.E<>R@2B.E],,CtrPlus4s[B@2L.E<>F@2L.E;L@2B.E<>R@2B.E]#00,7100,0,7100,0,CtrPlus4s[B@2L.E<>F@2L.E;L@2B.E<>R@2B.E]#00,CtrPlus4s[B@2L.E<>F@2L.E;L@2B.E<>R@2B.E],CtrPlus4s[B@2L.E<>F@2L.E;L@2B.E<>R@2B.E],4,0,5,2L S 2L2 S' 2L
rubiks-7,CtrPlus4s[B@2R.E<>F@2R.E;L@S.2D<>R@S.2D],,CtrPlus4s[B@2R.E<>F@2R.E;L@S.2D<>R@S.2D]#00,6900,0,6900,0,CtrPlus4s[B@2R.E<>F@2R.E;L@S.2D<>R@S.2D]#00,CtrPlus4s[B@2R.E<>F@2R.E;L@S.2D<>R@S.2D],CtrPlus4s[B@2R.E<>F@2R.E;L@S.2D<>R@S.2D],4,0,4,E 2R2 E' 2R2
rubiks-7,CtrPlus4s[B@M.2D<>F@M.2D;L@2B.E<>R@2B.E],,CtrPlus4s[B@M.2D<>F@M.2D;L@2B.E<>R@2B.E]#00,6900,0,6900,0,CtrPlus4s[B@M.2D<>F@M.2D;L@2B.E<>R@2B.E]#00,CtrPlus4s[B@M.2D<>F@M.2D;L@2B.E<>R@2B.E],CtrPlus4s[B@M.2D<>F@M.2D;L@2B.E<>R@2B.E],4,0,7,M' 2D' M 2D2 M' 2D' M
rubiks-7,CtrPlus4s[B@M.2D<>F@M.2D;L@2F.E<>R@2F.E],,CtrPlus4s[B@M.2D<>F@M.2D;L@2F.E<>R@2F.E]#00,6900,0,6900,0,CtrPlus4s[B@M.2D<>F@M.2D;L@2F.E<>R@2F.E]#00,CtrPlus4s[B@M.2D<>F@M.2D;L@2F.E<>R@2F.E],CtrPlus4s[B@M.2D<>F@M.2D;L@2F.E<>R@2F.E],4,0,5,2U M2 2U2 M2 2U
rubiks-7,CtrPlus4s[L@2B.E<>R@2B.E;L@2F.E<>R@2F.E],,CtrPlus4s[L@2B.E<>R@2B.E;L@2F.E<>R@2F.E]#00,7800,0,7800,0,CtrPlus4s[L@2B.E<>R@2B.E;L@2F.E<>R@2F.E]#00,CtrPlus4s[L@2B.E<>R@2B.E;L@2F.E<>R@2F.E],CtrPlus4s[L@2B.E<>R@2B.E;L@2F.E<>R@2F.E],4,0,4,S2 2U2 S2 2U2
rubiks-7,CtrPlus4s[L@2B.E<>R@2B.E;L@S.2U<>R@S.2U],,CtrPlus4s[L@2B.E<>R@2B.E;L@S.2U<>R@S.2U]#00,7600,0,7600,0,CtrPlus4s[L@2B.E<>R@2B.E;L@S.2U<>R@S.2U]#00,CtrPlus4s[L@2B.E<>R@2B.E;L@S.2U<>R@S.2U],CtrPlus4s[L@2B.E<>R@2B.E;L@S.2U<>R@S.2U],4,0,8,S' 2R2 S 2R E' 2R2 E 2R'
rubiks-7,CtrPlus4s[L@2B.E<>R@2F.E;L@S.2U<>R@S.2U],,CtrPlus4s[L@2B.E<>R@2F.E;L@S.2U<>R@S.2U]#00,7600,0,7600,0,CtrPlus4s[L@2B.E<>R@2F.E;L@S.2U<>R@S.2U]#00,CtrPlus4s[L@2B.E<>R@2F.E;L@S.2U<>R@S.2U],CtrPlus4s[L@2B.E<>R@2F.E;L@S.2U<>R@S.2U],4,0,10,2B2 R' E2 S2 R 2B2 R' S2 E2 R
rubiks-7,CtrPlus4s[L@2B.E<>R@S.2D;L@S.2U<>R@2F.E],,CtrPlus4s[L@2B.E<>R@S.2D;L@S.2U<>R@2F.E]#00,7600,0,7600,0,CtrPlus4s[L@2B.E<>R@S.2D;L@S.2U<>R@2F.E]#00,CtrPlus4s[L@2B.E<>R@S.2D;L@S.2U<>R@2F.E],CtrPlus4s[L@2B.E<>R@S.2D;L@S.2U<>R@2F.E],4,0,10,E2 S2 L 2U2 L' E2 S2 L 2U2 L'
rubiks-7,CtrPlus4s[L@2F.E<>L@S.2U;L@S.2D<>R@2B.E],,CtrPlus4s[L@2F.E<>L@S.2U;L@S.2D<>R@2B.E]#00,3800,0,3800,0,CtrPlus4s[L@2F.E<>L@S.2U;L@S.2D<>R@2B.E]#00,CtrPlus4s[L@2F.E<>L@S.2U;L@S.2D<>R@2B.E],CtrPlus4s[L@2F.E<>L@S.2U;L@S.2D<>R@2B.E],4,0,8,2U2 L S2 2U2 S2 2U2 L' 2U2
rubiks-7,CtrPlus4s[L@S.2D<>R@2B.E;L@S.2U<>R@2F.E],,CtrPlus4s[L@S.2D<>R@2B.E;L@S.2U<>R@2F.E]#00,7600,0,7600,0,CtrPlus4s[L@S.2D<>R@2B.E;L@S.2U<>R@2F.E]#00,CtrPlus4s[L@S.2D<>R@2B.E;L@S.2U<>R@2F.E],CtrPlus4s[L@S.2D<>R@2B.E;L@S.2U<>R@2F.E],4,0,6,R E2 2F2 E2 2F2 R'
rubiks-7,CtrPlus6p[3x2][B@2L.E>B@2R.E>R@2F.E;F@2L.E>F@M.2U>L@2F.E],,CtrPlus6p[3x2][B@2L.E>B@2R.E>R@2F.E;F@2L.E>F@M.2U>L@2F.E]#00,7000,0,7000,0,CtrPlus6p[3x2][B@2L.E>B@2R.E>R@2F.E;F@2L.E>F@M.2U>L@2F.E]#00,CtrPlus6p[3x2][B@2L.E>B@2R.E>R@2F.E;F@2L.E>F@M.2U>L@2F.E],CtrPlus6p[3x2][B@2L.E>B@2R.E>R@2F.E;F@2L.E>F@M.2U>L@2F.E],6,0,8,2L B 2U S 2U' B' S' 2L'
rubiks-7,CtrPlus6p[3x2][B@2L.E>B@M.2U>R@2F.E;F@2L.E>F@2R.E>L@2F.E],,CtrPlus6p[3x2][B@2L.E>B@M.2U>R@2F.E;F@2L.E>F@2R.E>L@2F.E]#00,7000,0,7000,0,CtrPlus6p[3x2][B@2L.E>B@M.2U>R@2F.E;F@2L.E>F@2R.E>L@2F.E]#00,CtrPlus6p[3x2][B@2L.E>B@M.2U>R@2F.E;F@2L.E>F@2R.E>L@2F.E],CtrPlus6p[3x2][B@2L.E>B@M.2U>R@2F.E;F@2L.E>F@2R.E>L@2F.E],6,0,8,2L F' 2U S 2U' F S' 2L'
rubiks-7,CtrPlus6p[3x2][B@2L.E>L@2F.E>B@M.2D;F@M.2D>F@M.2U>R@2F.E],,CtrPlus6p[3x2][B@2L.E>L@2F.E>B@M.2D;F@M.2D>F@M.2U>R@2F.E]#00,7000,0,7000,0,CtrPlus6p[3x2][B@2L.E>L@2F.E>B@M.2D;F@M.2D>F@M.2U>R@2F.E]#00,CtrPlus6p[3x2][B@2L.E>L@2F.E>B@M.2D;F@M.2D>F@M.2U>R@2F.E],CtrPlus6p[3x2][B@2L.E>L@2F.E>B@M.2D;F@M.2D>F@M.2U>R@2F.E],6,0,8,2D' B' 2U' S2 2U B S2 2D
rubiks-7,CtrPlus6p[3x2][B@2R.E>B@M.2D>R@2F.E;F@M.2D>L@2F.E>F@M.2U],,CtrPlus6p[3x2][B@2R.E>B@M.2D>R@2F.E;F@M.2D>L@2F.E>F@M.2U]#00,6900,0,6900,0,CtrPlus6p[3x2][B@2R.E>B@M.2D>R@2F.E;F@M.2D>L@2F.E>F@M.2U]#00,CtrPlus6p[3x2][B@2R.E>B@M.2D>R@2F.E;F@M.2D>L@2F.E>F@M.2U],CtrPlus6p[3x2][B@2R.E>B@M.2D>R@2F.E;F@M.2D>L@2F.E>F@M.2U],6,0,8,2D S2 B 2U S2 2U' B' 2D'
rubiks-7,CtrPlus6p[3x2][B@2R.E>D@2L.S>R@2B.E;F@2R.E>U@2L.S>L@2B.E],,CtrPlus6p[3x2][B@2R.E>D@2L.S>R@2B.E;F@2R.E>U@2L.S>L@2B.E]#00,9400,0,9400,0,CtrPlus6p[3x2][B@2R.E>D@2L.S>R@2B.E;F@2R.E>U@2L.S>L@2B.E]#00,CtrPlus6p[3x2][B@2R.E>D@2L.S>R@2B.E;F@2R.E>U@2L.S>L@2B.E],CtrPlus6p[3x2][B@2R.E>D@2L.S>R@2B.E;F@2R.E>U@2L.S>L@2B.E],6,0,5,S2 2R' S 2R S
rubiks-7,CtrPlus6p[3x2][B@2R.E>D@2R.S>L@2F.E;F@2R.E>U@2R.S>R@2F.E],,CtrPlus6p[3x2][B@2R.E>D@2R.S>L@2F.E;F@2R.E>U@2R.S>R@2F.E]#00,9400,0,9400,0,CtrPlus6p[3x2][B@2R.E>D@2R.S>L@2F.E;F@2R.E>U@2R.S>R@2F.E]#00,CtrPlus6p[3x2][B@2R.E>D@2R.S>L@2F.E;F@2R.E>U@2R.S>R@2F.E],CtrPlus6p[3x2][B@2R.E>D@2R.S>L@2F.E;F@2R.E>U@2R.S>R@2F.E],6,0,5,2R' S 2R' S' 2R2
rubiks-7,CtrPlus6p[3x2][B@2R.E>L@2B.E>U@2L.S;D@2L.S>F@2R.E>R@2B.E],,CtrPlus6p[3x2][B@2R.E>L@2B.E>U@2L.S;D@2L.S>F@2R.E>R@2B.E]#00,9400,0,9400,0,CtrPlus6p[3x2][B@2R.E>L@2B.E>U@2L.S;D@2L.S>F@2R.E>R@2B.E]#00,CtrPlus6p[3x2][B@2R.E>L@2B.E>U@2L.S;D@2L.S>F@2R.E>R@2B.E],CtrPlus6p[3x2][B@2R.E>L@2B.E>U@2L.S;D@2L.S>F@2R.E>R@2B.E],6,0,5,S' 2R S' 2R' S2
rubiks-7,CtrPlus6p[3x2][B@2R.E>L@2F.E>B@M.2U;F@2R.E>R@2F.E>F@M.2U],,CtrPlus6p[3x2][B@2R.E>L@2F.E>B@M.2U;F@2R.E>R@2F.E>F@M.2U]#00,7100,0,7100,0,CtrPlus6p[3x2][B@2R.E>L@2F.E>B@M.2U;F@2R.E>R@2F.E>F@M.2U]#00,CtrPlus6p[3x2][B@2R.E>L@2F.E>B@M.2U;F@2R.E>R@2F.E>F@M.2U],CtrPlus6p[3x2][B@2R.E>L@2F.E>B@M.2U;F@2R.E>R@2F.E>F@M.2U],6,0,6,2R' S' 2U' S 2U 2R
rubiks-7,CtrPlus6p[3x2][B@2R.E>L@2F.E>U@2R.S;D@2R.S>F@2R.E>R@2F.E],,CtrPlus6p[3x2][B@2R.E>L@2F.E>U@2R.S;D@2R.S>F@2R.E>R@2F.E]#00,9400,0,9400,0,CtrPlus6p[3x2][B@2R.E>L@2F.E>U@2R.S;D@2R.S>F@2R.E>R@2F.E]#00,CtrPlus6p[3x2][B@2R.E>L@2F.E>U@2R.S;D@2R.S>F@2R.E>R@2F.E],CtrPlus6p[3x2][B@2R.E>L@2F.E>U@2R.S;D@2R.S>F@2R.E>R@2F.E],6,0,4,S 2R' S' 2R
rubiks-7,CtrPlus6p[3x2][B@2R.E>L@S.2U>L@S.2D;F@2R.E>R@S.2U>R@S.2D],,CtrPlus6p[3x2][B@2R.E>L@S.2U>L@S.2D;F@2R.E>R@S.2U>R@S.2D]#00,6900,0,6900,0,CtrPlus6p[3x2][B@2R.E>L@S.2U>L@S.2D;F@2R.E>R@S.2U>R@S.2D]#00,CtrPlus6p[3x2][B@2R.E>L@S.2U>L@S.2D;F@2R.E>R@S.2U>R@S.2D],CtrPlus6p[3x2][B@2R.E>L@S.2U>L@S.2D;F@2R.E>R@S.2U>R@S.2D],6,0,7,2F E' 2F E' 2F' E2 2F'
rubiks-7,CtrPlus6p[3x2][B@2R.E>R@2B.E>D@2R.S;F@2R.E>L@2B.E>U@2R.S],,CtrPlus6p[3x2][B@2R.E>R@2B.E>D@2R.S;F@2R.E>L@2B.E>U@2R.S]#00,9400,0,9400,0,CtrPlus6p[3x2][B@2R.E>R@2B.E>D@2R.S;F@2R.E>L@2B.E>U@2R.S]#00,CtrPlus6p[3x2][B@2R.E>R@2B.E>D@2R.S;F@2R.E>L@2B.E>U@2R.S],CtrPlus6p[3x2][B@2R.E>R@2B.E>D@2R.S;F@2R.E>L@2B.E>U@2R.S],6,0,5,2R2 S' 2R S 2R
rubiks-7,CtrPlus6p[3x2][B@2R.E>R@2F.E>B@M.2D;F@M.2D>F@M.2U>L@2F.E],,CtrPlus6p[3x2][B@2R.E>R@2F.E>B@M.2D;F@M.2D>F@M.2U>L@2F.E]#00,7000,0,7000,0,CtrPlus6p[3x2][B@2R.E>R@2F.E>B@M.2D;F@M.2D>F@M.2U>L@2F.E]#00,CtrPlus6p[3x2][B@2R.E>R@2F.E>B@M.2D;F@M.2D>F@M.2U>L@2F.E],CtrPlus6p[3x2][B@2R.E>R@2F.E>B@M.2D;F@M.2D>F@M.2U>L@2F.E],6,0,8,2D B 2U S2 2U' B' S2 2D'
rubiks-7,CtrPlus6p[3x2][B@2R.E>U@2R.S>L@2F.E;D@2R.S>R@2F.E>F@2R.E],,CtrPlus6p[3x2][B@2R.E>U@2R.S>L@2F.E;D@2R.S>R@2F.E>F@2R.E]#00,9400,0,9400,0,CtrPlus6p[3x2][B@2R.E>U@2R.S>L@2F.E;D@2R.S>R@2F.E>F@2R.E]#00,CtrPlus6p[3x2][B@2R.E>U@2R.S>L@2F.E;D@2R.S>R@2F.E>F@2R.E],CtrPlus6p[3x2][B@2R.E>U@2R.S>L@2F.E;D@2R.S>R@2F.E>F@2R.E],6,0,4,2R' S 2R S'
rubiks-7,CtrPlus6p[3x2][B@M.2D>B@M.2U>L@2F.E;F@2L.E>R@2F.E>F@M.2D],,CtrPlus6p[3x2][B@M.2D>B@M.2U>L@2F.E;F@2L.E>R@2F.E>F@M.2D]#00,7000,0,7000,0,CtrPlus6p[3x2][B@M.2D>B@M.2U>L@2F.E;F@2L.E>R@2F.E>F@M.2D]#00,CtrPlus6p[3x2][B@M.2D>B@M.2U>L@2F.E;F@2L.E>R@2F.E>F@M.2D],CtrPlus6p[3x2][B@M.2D>B@M.2U>L@2F.E;F@2L.E>R@2F.E>F@M.2D],6,0,8,2D' F 2U' S2 2U F' S2 2D
rubiks-7,CtrPlus6p[3x2][B@M.2D>B@M.2U>R@2F.E;F@2R.E>L@2F.E>F@M.2D],,CtrPlus6p[3x2][B@M.2D>B@M.2U>R@2F.E;F@2R.E>L@2F.E>F@M.2D]#00,7000,0,7000,0,CtrPlus6p[3x2][B@M.2D>B@M.2U>R@2F.E;F@2R.E>L@2F.E>F@M.2D]#00,CtrPlus6p[3x2][B@M.2D>B@M.2U>R@2F.E;F@2R.E>L@2F.E>F@M.2D],CtrPlus6p[3x2][B@M.2D>B@M.2U>R@2F.E;F@2R.E>L@2F.E>F@M.2D],6,0,8,2D F' 2U S2 2U' F S2 2D'
rubiks-7,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v01,,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v01#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v01#00,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E],CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v01,6,0,7,B2 2U S2 2U S2 2U2 B2
rubiks-7,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v02,,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v02#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v02#00,CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E],CtrPlus6p[3x2][B@M.2D>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]~v02,6,0,8,B2 2U S2 2U' B2 2D2 S2 2D2
rubiks-7,CtrPlus6p[3x2][B@M.2D>R@2F.E>B@M.2U;F@2R.E>F@M.2D>L@2F.E],,CtrPlus6p[3x2][B@M.2D>R@2F.E>B@M.2U;F@2R.E>F@M.2D>L@2F.E]#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2D>R@2F.E>B@M.2U;F@2R.E>F@M.2D>L@2F.E]#00,CtrPlus6p[3x2][B@M.2D>R@2F.E>B@M.2U;F@2R.E>F@M.2D>L@2F.E],CtrPlus6p[3x2][B@M.2D>R@2F.E>B@M.2U;F@2R.E>F@M.2D>L@2F.E],6,0,8,2D S2 F' 2U S2 2U' F 2D'
rubiks-7,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v01,,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v01#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v01#00,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E],CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v01,6,0,7,F2 2U S2 2U S2 2U2 F2
rubiks-7,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v02,,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v02#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v02#00,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E],CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2D>R@2F.E>R@2B.E]~v02,6,0,8,F2 2U S2 2U' F2 2D2 S2 2D2
rubiks-7,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E],,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E]#00,CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E],CtrPlus6p[3x2][B@M.2U>L@2F.E>L@2B.E;F@M.2U>R@2F.E>R@2B.E],6,0,5,2U S2 2U S2 2U2
rubiks-7,CtrPlus6p[3x2][B@M.2U>R@2B.E>L@2F.E;F@M.2U>L@2B.E>R@2F.E],,CtrPlus6p[3x2][B@M.2U>R@2B.E>L@2F.E;F@M.2U>L@2B.E>R@2F.E]#00,10800,0,10800,0,CtrPlus6p[3x2][B@M.2U>R@2B.E>L@2F.E;F@M.2U>L@2B.E>R@2F.E]#00,CtrPlus6p[3x2][B@M.2U>R@2B.E>L@2F.E;F@M.2U>L@2B.E>R@2F.E],CtrPlus6p[3x2][B@M.2U>R@2B.E>L@2F.E;F@M.2U>L@2B.E>R@2F.E],6,0,4,S2 2U' S2 2U
rubiks-7,CtrPlus6p[3x2][B@M.2U>R@2B.E>R@2F.E;F@M.2U>L@2B.E>L@2F.E],,CtrPlus6p[3x2][B@M.2U>R@2B.E>R@2F.E;F@M.2U>L@2B.E>L@2F.E]#00,6900,0,6900,0,CtrPlus6p[3x2][B@M.2U>R@2B.E>R@2F.E;F@M.2U>L@2B.E>L@2F.E]#00,CtrPlus6p[3x2][B@M.2U>R@2B.E>R@2F.E;F@M.2U>L@2B.E>L@2F.E],CtrPlus6p[3x2][B@M.2U>R@2B.E>R@2F.E;F@M.2U>L@2B.E>L@2F.E],6,0,5,2U2 S2 2U S2 2U
rubiks-7,CtrPlus6p[3x2][B@M.2U>R@2F.E>L@2B.E;F@M.2U>L@2F.E>R@2B.E],,CtrPlus6p[3x2][B@M.2U>R@2F.E>L@2B.E;F@M.2U>L@2F.E>R@2B.E]#00,10800,0,10800,0,CtrPlus6p[3x2][B@M.2U>R@2F.E>L@2B.E;F@M.2U>L@2F.E>R@2B.E]#00,CtrPlus6p[3x2][B@M.2U>R@2F.E>L@2B.E;F@M.2U>L@2F.E>R@2B.E],CtrPlus6p[3x2][B@M.2U>R@2F.E>L@2B.E;F@M.2U>L@2F.E>R@2B.E],6,0,4,2U S2 2U' S2
rubiks-7,CtrPlus8s~v01,,CtrPlus8s~v01#00,6900,0,6900,0,CtrPlus8s~v01#00,CtrPlus8s,CtrPlus8s~v01,8,0,7,E' 2L' E2 2F' E' 2F 2L
rubiks-7,CtrPlus8s~v02,,CtrPlus8s~v02#00,7700,0,7700,0,CtrPlus8s~v02#00,CtrPlus8s,CtrPlus8s~v02,8,0,9,2D2 M2 2D R' 2U M2 2U' R 2D
rubiks-7,CtrPlus8s~v03,,CtrPlus8s~v03#00,7700,0,7700,0,CtrPlus8s~v03#00,CtrPlus8s,CtrPlus8s~v03,8,0,9,2U2 M2 2U' R' 2D' M2 2D R 2U'
rubiks-7,CtrX10p[5x2]~v01,,CtrX10p[5x2]~v01#00,9400,0,9400,0,CtrX10p[5x2]~v01#00,CtrX10p[5x2],CtrX10p[5x2]~v01,10,0,10,2F' 2D2 2F' 2D2 2L 2F 2L' 2U' 2F 2U
rubiks-7,CtrX10p[5x2]~v02,,CtrX10p[5x2]~v02#00,14000,0,14000,0,CtrX10p[5x2]~v02#00,CtrX10p[5x2],CtrX10p[5x2]~v02,10,0,9,2U2 2R2 2U' 2R2 2U' 2R2 2U' 2R2 2U
rubiks-7,CtrX3[B@2R.2U>R@2B.2U>L@2F.2U],,CtrX3[B@2R.2U>R@2B.2U>L@2F.2U]#00,5400,0,5400,0,CtrX3[B@2R.2U>R@2B.2U>L@2F.2U]#00,CtrX3[B@2R.2U>R@2B.2U>L@2F.2U],CtrX3[B@2R.2U>R@2B.2U>L@2F.2U],3,0,8,2D B2 2D' 2B2 2D B2 2D' 2B2
